資料番号,書誌ID,書誌情報,請求記号,巻冊次等／表示用巻号／製本巻号,学年,利用者区分名称,所属名称,貸出カウンタ種別名称,返却カウンタ種別名称,和洋区分名称,所在名称,貸出日,貸出時刻,貸出曜日,返却日,返却時刻
00100274096,TT21727230,The night of the Milkey Way Train / by Kenji Miyazawa ; translated by Yoko Toyozaki and Stuart Varnam-Atkin. -- アイビーシーパブリッシング. -- 137 p. : ill. ; 18 cm. -- (洋販ラダーシリーズ ; Level 2(1300‐word)).,KS61/25,,01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,180347,4,20160612,164041
00110345738,TT21812988,"Gone with the wind / Margaret Mitchell ; adapted by Miki Terasawa. -- IBCパブリッシング, 2010.8. -- 236 p. ; 18 cm. -- (洋販ラダーシリーズ ; Level 3 (1600‐word)).",KS61/25,,01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders緑,20160601,180402,4,20160617,190152
00140329183,TT22004670,"Peter Pan / J.M. Barrie ; retold by Laura O'Loughlin. -- Compass Publishing, c2009. -- 71 p. : col. ill. ; 21 cm. + 1 sound disc (4 3/4 in.). -- (Compass classic readers ; Level 2).",KS61/100,[with audio CD(MP3 format)],01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,180423,4,20160610,144823
00140236289,TT21988403,"Hollywood / Janet Hardy-Gould ; : pbk, : [audio CD pack]. -- Oxford University Press, 2014. -- 56 p. : ill. (some col.) ; 22 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Factfiles ; stage 1).",KS61/15,,01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,180759,4,20160615,165731
00140329175,TT22004670,"Peter Pan / J.M. Barrie ; retold by Laura O'Loughlin. -- Compass Publishing, c2009. -- 71 p. : col. ill. ; 21 cm. + 1 sound disc (4 3/4 in.). -- (Compass classic readers ; Level 2).",KS61/100,[with audio CD(MP3 format)],01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,180808,4,20160615,165730
00140268381,TT21945869,"School of the living dead / by Ken McMurtry ; adapted by Marcos Benevides. -- Chooseco. -- 80 p. : ill. ; 21 cm. -- (Choose your own adventure / Marcos Benevides, series editor ; 700 headwords).",KS61/83,,01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,180813,4,20160615,165731
00100255881,TT21765085,"American life / Vicky Shipton ; [book], [book and CD pack]. -- Pearson Education, 2008, c2001. -- iv, 30 p. : col. ill., col. map ; 20 cm. -- (Penguin readers ; level 2).",KS61/19,[with audio CD],01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,180827,4,20160615,193508
00140254248,TT21762477,"The trumpet-major / Thomas Hardy ; retold by John Escott. -- Macmillan Heinemann ELT, 2005. -- 63 p. : ill. ; 20 cm. -- (Macmillan readers ; 2, beginner level).",KS61/18,,01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,180839,4,20160615,165729
00120310530,TT21786111,"スタートライン債権法 / 池田真朗著. -- 第5版. -- 日本評論社, 2010.3. -- xvii, 322p : 挿図 ; 21cm.",AZ-831/0257,,02,学生,法学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,182019,4,20160619,215304
00140240444,TT21996925,"多様性を拓く教師教育 : 多文化時代の各国の取り組み / OECD教育研究革新センター編著 ; 布川あゆみ [ほか] 訳. -- 明石書店, 2014.8. -- 403p : 挿図 ; 22cm.",FC23/0148,,M1,大学院生,医学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,182247,4,20160613,120759
00150231187,TT22037707,"特別支援教育総論 : 歴史、心理・生理・病理、教育課程・指導法、検査法 / 守屋國光編. -- 風間書房, 2015.10. -- iv, 486p : 挿図 ; 26cm.",FG1/0580,,M1,大学院生,医学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,182254,4,20160613,120800
00140235800,TT21715784,"Sherlock Holmes : two plays / Sir Arthur Conan Doyle ; retold by John Escott ; : pbk, : [book with audio CD], : audio CD. -- Oxford University Press, c2008. -- 56 p. : ill. ; 20 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett . Playscripts ; stage 1).",KS61/15,,01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,182904,4,20160619,140932
00130325364,TT21920146,"Japan / Rachel Bladon ; : pbk, : [audio CD pack]. -- Oxford University Press, c2013. -- 56 p. : ill. (chiefly col.) ; 22 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Factfiles ; stage 1).",KS61/15,,01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,182912,4,20160619,140929
00130330199,TT21765026,"Jurassic park III / adapted by Scott Ciencin ; based on a motion picture screenplay written by Peter Buchman and Alexander Payne & Jim Taylor ; based on characters created by Michael Crichton ; retold by David Maule ; [book], [book and CD pack]. -- Pearson Education, 2008, c2001. -- v, 46 p. : col. ill. ; 20 cm. -- (Penguin readers ; level 2).",KS61/19,,01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,183145,4,20160606,152833
00130338341,TT21765989,"Billy Elliot / Melvin Burgess ; based on a motion picture screenplay written by Lee Hall ; [TEXT], [CD pack]. -- Scholastic, 2007, c2005. -- 40 p. : ill. ; 20 cm. -- (Scholastic reader ; Level 1).",KS61/17,[TEXT],01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,183149,4,20160606,152846
00140318186,TT22000232,"魂の経営 / 古森重隆著. -- 東洋経済新報社, 2013.11. -- 222p : 挿図 ; 20cm.",DL454/010,,02,学生,経済学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,183911,4,20160606,110900
01810949723,TT21276898,"国際政治 : 恐怖と希望 / 高坂正堯著. -- 中央公論社, 1966.2. -- v, 205p : 挿図 ; 18cm. -- (中公新書 ; 108).",319/153,,03,学生,工学部,本館メインカウンター,本館メインカウンター,和書,本館書庫旧教養,20160601,184053,4,20160610,111722
00140219317,TT21985143,"エンジニアのためのフィードバック制御入門 / Philipp K.Janert著 ; 野原勉, 星義克, 米元謙介訳. -- オライリー・ジャパン. -- xxiv, 317p ; 21cm.",M131/0348,,M2,大学院生,理学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,184352,4,20160607,213322
00120365892,TT21924303,"モデルベース開発のための複合物理領域モデリング / 大畠明著. -- TechShare, 2012.11. -- viii, 213p. : 挿図 ; 24cm. -- (MBD lab series).",M131/0331,,M2,大学院生,理学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,184358,4,20160607,213333
00130161982,TT21943362,"MATLAB/Simulinkによるモデルベースデザイン入門 / 三田宇洋著. -- オーム社, 2013.6. -- x, 267p : 挿図 ; 26cm.",M321/0171,,M2,大学院生,理学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,184403,4,20160607,213324
00960276838,TT21017752,"演習入門・ミクロ経済学 / 石井安憲, 西條辰義, 塩澤修平著. -- 有斐閣, 1996.9. -- viii, 307p ; 22cm.",DA1/0679,,03,学生,農学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,184658,4,20160604,122433
00090181418,TT21397905,"中国自動車産業の発展と技術移転 / 丸山惠也編著. -- 柘植書房新社, 2001.2. -- 294p : 挿図 ; 21cm.",DL438/0164,,03,学生,経済学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,185019,4,20160610,212359
00010220956,TT21238759,"移行期の中国自動車産業 / 塩見治人編著. -- 日本経済評論社, 2001.4. -- vii, 350p : 挿図 ; 22cm.",DL438/0145,,03,学生,経済学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,185025,4,20160610,212401
00100293674,TT21761175,"銀河進化の謎 : 宇宙の果てに何をみるか / 嶋作一大著. -- 東京大学出版会, 2008.3. -- xiii, 160p : 挿図 ; 21cm. -- (UT Physics ; 4).",MB55/082,,01,学生,理学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,185030,4,20160603,155921
00950305041,TT20338286,"市民・政府・NGO : 「力の剥奪」からエンパワーメントへ / ジョン・フリードマン著 ; 斉藤千宏, 雨森孝悦監訳. -- 新評論, 1995.5. -- 314p ; 22cm.",DE61/062,,03,学生,経済学部,本館メインカウンター,本館メインカウンター,和書,本館書庫,20160601,185309,4,20160712,205653
00090243392,TT21754151,"自動車 / 中西孝樹著. -- 第2版. -- 日本経済新聞出版社, 2010.1. -- 230p : 挿図 ; 18cm. -- (日経文庫 ;  1718 . 業界研究シリーズ).",US1/0205/1718,,03,学生,経済学部,本館メインカウンター,本館メインカウンター,和書,本館1F学閲新書日経文庫,20160601,185359,4,20160610,212357
00030210953,TT21226070,"無機化学 / D.F. Shriver, P.W. Atkins著 ; 玉虫伶太, 佐藤弦, 垣花眞人訳 ; 上, 下. -- 第3版. -- 東京化学同人, 2001. -- 2冊 (1110p) ; 22cm.",PA212/060,下,02,学生,理学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,185419,4,20160621,030444
00960151683,TT21001609,"エクササイズ微分方程式 / 立花俊一, 成田清正著. -- 共立出版, 1995.12. -- iv, 148p ; 21cm.",MA117/0183,,02,学生,工学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,185503,4,20160620,192552
00990179938,TT21135383,"なっとくするフーリエ変換 / 小暮陽三著. -- 講談社, 1999.6. -- 226p ; 21cm.",MA121/078,,02,学生,工学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,185507,4,20160620,192557
00040284410,TT20228526,"数理統計入門 / 松本裕行, 宮原孝夫共著. -- 学術図書出版社, 1990.11. -- v, 146p ; 22cm.",MA211/0442,,02,学生,工学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,185514,4,20160620,192539
00020338443,TT21341834,"世界のことば100語辞典 / 石井米雄, 千野栄一編 ; アジア編, ヨーロッパ編. -- 三省堂, 1999.6. -- 2冊 ; 19cm.",KE88/08,ヨーロッパ編,02,学生,理学部,本館メインカウンター,本館メインカウンター,和書,本館書庫,20160601,185749,4,20160711,003024
00880431173,TT20063832,"解析力学 / テル・ハール著 ; 山崎美和恵訳. -- みすず書房, 1983.5. -- vi, 213p ; 22cm.",MC73/024,,02,学生,理学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,185814,4,20160603,185547
00140279769,TT21810833,"Arctic whale danger!. -- Thomson Heinle, c2008. -- 24 p. : col. ill. ; 21 cm. -- (Footprint reading library / Rob Waring, series editor ; 800 headwords).",KS61/23,,01,学生,工学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,190007,4,20160604,101841
00140392155,TT21994007,"Molecular biology of the cell / Bruce Alberts ... [et al.] ; with problems by John Wilson, Tim Hunt ; : hardcover, : pbk, : looseleaf. -- 6th ed. -- Garland Science, c2015. -- xxxiv, 1342, 34, 53, 1 p. : ill. (some col.), col. port. ; 28 cm.",RA111/198,,01,学生,歯学部,本館メインカウンター,本館メインカウンター,洋書,本館2F学閲,20160601,190042,4,20160601,201426
00140101167,TT21988452,"An education / Based on the screenplay by Nick Hornby ; :pbk., : [CD pack]. -- Scholastic, 2011. -- 88 p. : col. ill. ; 20 cm. -- (Scholastic reader ; Level 4).",KS61/17,,01,学生,経済学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders緑,20160601,190101,4,20160609,115443
00090303434,TT21763166,"The cut-glass bowl and other stories / F. Scott Fitzgerald ; retold by Margaret Tarner. -- Macmillan Heinemann ELT, 2005, c1995. -- 79 p. : ill. ; 20 cm. -- (Macmillan readers ; 6. upper level).",KS61/18,,01,学生,経済学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders緑,20160601,190103,4,20160609,115445
00890107294,TT20070419,"フーリエ解析 / 大石進一著. -- 岩波書店, 1989.6. -- xv, 218p : 挿図 ; 22cm. -- (理工系の数学入門コース / 戸田盛和, 広田良吾, 和達三樹編 ; 6).",MA121/050,,02,学生,工学部,本館メインカウンター,本館メインカウンター,和書,本館書庫,20160601,190926,4,20160805,165954
00900194104,TT20111318,"エッセンシャル高分子科学 / 中浜精一 [ほか] 著. -- 講談社, 1988.4. -- ix, 249p ; 21cm.",PA431/052,,04,学生,工学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,191504,4,20160630,095530
00110345307,TT21812905,Alice's adventures in wonderland / by Lewis Carroll ; adapted by Anna Udagawa ; with the original illustrations by John Tenniel. -- アイビーシーパブリッシング. -- 168 p. : ill. ; 18 cm. -- (洋販ラダーシリーズ ; Level 2(1300‐word)).,KS61/25,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,191622,4,20160615,144821
00110345315,TT21812903,The wizard of Oz / by L. Frank Baum ; adapted by Anna Udagawa. -- アイビーシーパブリッシング. -- 176 p. : ill. ; 18 cm. -- (洋販ラダーシリーズ ; Level 2(1300‐word)).,KS61/25,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,191628,4,20160615,144820
00110022441,TT21812564,"よくわかる最新ベイズ統計の基本と仕組み : ようこそベイジアンの世界へ : ソフトな統計実践入門 / 松原望著. -- 秀和システム, 2010.12. -- 203p : 挿図 ; 21cm. -- (How-nual図解入門).",MA211/01155,,03,学生,経済学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,191947,4,20160609,083531
00140367887,TT21799172,"ベイズ統計データ解析 / 姜興起著. -- 共立出版, 2010.7. -- xi, 234p : 挿図 ; 26cm. -- (Rで学ぶデータサイエンス / 金明哲編集 ; 3).",MA211/01048,,03,学生,経済学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,191950,4,20160610,154925
00070011907,TT21131291,"科学が作られているとき : 人類学的考察 / ブルーノ・ラトゥール著 ; 川崎勝, 高田紀代志訳. -- 産業図書, 1999.3. -- 13, 473p ; 22cm.",M22/0156,,M1,大学院生,工学部,本館メインカウンター,本館メインカウンター,和書,本館書庫,20160601,192102,4,20160621,185857
